stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"50151104","2025-09-18 02:02:51","Entretien/ Charles Kouakou, réalisateur du film Toukpê : « Les alliances aident à régler des problèmes graves : des problèmes de mort d’hommes, des problèmes d’adultère, des problèmes politiques »","https://www.lemandatexpress.net/2025/09/18/entretien-charles-kouakou-realisateur-du-film-toukpe-les-alliances-aident-a-regler-des-problemes-graves-des-problemes-de-mort-dhommes-des-problemes-dadultere-des-probl/","fr","False","","16151","VidoRev - Video WordPress Theme","https://www.lemandatexpress.net/"
"50151939","2025-09-18 03:47:12","[Côte d’Ivoire] La PEC-CI dénonce la validation « illégale » d’un 4ᵉ mandat et réclame le report de la présidentielle","http://lepointsur.com/cote-divoire-la-pec-ci-denonce-la-validation-illegale-dun-4%e1%b5%89-mandat-et-reclame-le-report-de-la-presidentielle/?utm_source=rss&utm_medium=rss&utm_campaign=cote-divoire-la-pec-ci-denonce-la-validation-illegale-dun-4%25e1%25b5%2589-mandat-et-reclame-le-report-de-la-presidentielle","fr","False","","16604","Le Point Sur","http://lepointsur.com/"
"50154349","2025-09-18 02:26:35","Appel à l’unisson de Don Mello à l’opposition, le PDCI RDA dit « NON »","https://www.afrique-sur7.fr/appel-a-lunisson-de-don-mello-a-lopposition-le-pdci-rda-dit-non","fr","False","","16837","Afrique Sur 7","https://www.afrique-sur7.fr/"
"50155159","2025-09-18 00:54:26","L’Intelligent en PDF:  24 heures avant l’événement Abidjan Média Forum reçoit les bénédictions de Cissé Bacongo","https://www.lintelligentdabidjan.info/news/lintelligent-en-pdf-24-heures-avant-levenement-abidjan-media-forum-recoit-les-benedictions-de-cisse-bacongo/?utm_source=rss&utm_medium=rss&utm_campaign=lintelligent-en-pdf-24-heures-avant-levenement-abidjan-media-forum-recoit-les-benedictions-de-cisse-bacongo","fr","False","","10058","L'Intelligent d'Abidjan | Le quotidien independant dont vous avez rêvé","https://www.lintelligentdabidjan.info/news/"
"50156137","2025-09-18 06:16:00","Banque africaine de développement : Le président Sidi Ould Tah, rend une visite de courtoisie au président ivoirien","https://www.lejecos.com/Banque-africaine-de-developpement-Le-president-Sidi-Ould-Tah-rend-une-visite-de-courtoisie-au-president-ivoirien_a29560.html","fr","False","","780","Lejecos ","https://www.lejecos.com"
"50158082","2025-09-18 04:53:47","Présidentielle 2025: le gouvernement met l’opposition en garde/Le lobbying international s’intensifie","https://abidjantv.net/revue-de-presse/presidentielle-2025-le-gouvernement-met-lopposition-en-garde-le-lobbying-international-sintensifie/?utm_source=rss&utm_medium=rss&utm_campaign=presidentielle-2025-le-gouvernement-met-lopposition-en-garde-le-lobbying-international-sintensifie","fr","False","","10024","AbidjanTV.net","http://abidjantv.net/"
"50159156","2025-09-18 08:31:53","La Côte d’Ivoire à la croisée des chemins","https://bamada.net/la-cote-divoire-a-la-croisee-des-chemins","fr","False","","5056","Bamada.net","http://bamada.net/"
"50161195","2025-09-18 01:37:00","Marahoué / Présidentielle 2025: Le courant “Démocratie et valeurs” du FPI s’engage pour une victoire d’Alassane Ouattara dès le premier tour","https://connectionivoirienne.net/2025/09/18/marahoue-presidentielle-2025-le-courant-democratie-et-valeurs-du-fpi-sengage-pour-une-victoire-dalassane-ouattara-des-le-premier-tour/","fr","False","","10030","Le retour de Gbagbo « un sujet de crispation » (de la nécessité de désarmer les paroles) en Côte-d’Ivoire - Connectionivoirienne","https://www.connectionivoirienne.net/"
"50161557","2025-09-18 09:26:26","Côte d’Ivoire – Présidentielle 2025 : ONU attendu pour cette raison","https://www.afrique-sur7.fr/cote-divoire-presidentielle-2025-onu-attendu-pour-cette-raison","fr","False","","16837","Afrique Sur 7","https://www.afrique-sur7.fr/"
"50163362","2025-09-18 10:31:38","[Abidjan Media Forum 2025] Les journalistes appelés à être des artisans de paix en période électorale","http://lepointsur.com/abidjan-media-forum-2025-les-journalistes-appeles-a-etre-des-artisans-de-paix-en-periode-electorale/?utm_source=rss&utm_medium=rss&utm_campaign=abidjan-media-forum-2025-les-journalistes-appeles-a-etre-des-artisans-de-paix-en-periode-electorale","fr","False","","16604","Le Point Sur","http://lepointsur.com/"
"50164301","2025-09-18 11:00:21","Côte d’Ivoire-AIP/ Présidentielle 2025 : Eugène Aouélé appelle à la stabilité et à la responsabilité citoyenne","https://www.aip.ci/250129/cote-divoire-aip-presidentielle-2025-eugene-aouele-appelle-a-la-stabilite-et-a-la-responsabilite-citoyenne/?utm_source=rss&utm_medium=rss&utm_campaign=cote-divoire-aip-presidentielle-2025-eugene-aouele-appelle-a-la-stabilite-et-a-la-responsabilite-citoyenne","fr","False","","14899","AIP (Agence Ivoirienne de Presse de Côte d'Ivoire)","https://www.aip.ci"
"50164666","2025-09-18 11:17:18","Pourquoi l'opposition guinéenne appelle au boycott du référendum constitutionnel de ce dimanche","https://www.bbc.com/afrique/articles/ce80z763rm3o?at_medium=RSS&at_campaign=rss","fr","False","","12279","BBC News Afrique","https://www.bbc.com/afrique"
"50164812","2025-09-18 10:30:29","Présidentielle 2025 : Simone Ehivet Gbagbo recadre Robert Bourgi","https://worldcanalinfo.com/presidentielle-2025-simone-ehivet-gbagbo-recadre-robert-bourgi/","fr","False","","16853","World Canal Info","https://worldcanalinfo.com/"
"50165148","2025-09-18 11:12:01","Côte d’Ivoire-AIP/ Les travaux de la 2è session 2025 du CESEC tourneront autour de quatre activités (Président)","https://www.aip.ci/250135/cote-divoire-aip-les-travaux-de-la-2e-session-2025-du-cesec-tourneront-autour-de-quatre-activites-president/?utm_source=rss&utm_medium=rss&utm_campaign=cote-divoire-aip-les-travaux-de-la-2e-session-2025-du-cesec-tourneront-autour-de-quatre-activites-president","fr","False","","14899","AIP (Agence Ivoirienne de Presse de Côte d'Ivoire)","https://www.aip.ci"
